Timestamp Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions 
118272 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 2 0.5998 59.9760 10.0000 3 0.0483 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.7555 120.9031 70.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.7539 120.6365 70.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.7539 120.6365 70.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.1749 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.1674 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.7589 68.3250 55.0000 0 0.0000 2.0000 0 14 DELTA 0 1.2037 108.3750 28.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
120272 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 2 0.5998 59.9760 10.0000 3 0.0791 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.7864 125.8352 65.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.7847 125.5686 65.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.7847 125.5686 65.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.1999 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.1949 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.7864 70.8000 53.0000 0 0.0000 2.0000 0 14 DELTA 0 1.2303 110.7750 27.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
122272 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 3 0.5998 59.9760 10.0000 0 0.0000 1.0000 0 4 BETA 2 0.5998 59.9760 10.0000 3 0.1108 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.8180 130.9006 60.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.8163 130.6340 60.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.8163 130.6340 60.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.2282 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.2224 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.8138 73.2750 52.0000 0 0.0000 2.0000 0 14 DELTA 0 1.2578 113.2500 25.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
124272 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 2 0.5998 59.9760 10.0000 3 0.1408 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.8480 135.6994 55.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.8463 135.4328 55.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.8463 135.4328 55.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.2574 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.2491 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.8405 75.6750 50.0000 0 0.0000 2.0000 0 14 DELTA 0 1.2837 115.5750 23.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
126272 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 2 0.5998 59.9760 10.0000 3 0.1733 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.8805 140.8981 50.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.8788 140.6315 50.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.8788 140.6315 50.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.2891 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.2799 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.8730 78.6000 48.0000 0 0.0000 2.0000 0 14 DELTA 0 1.3161 118.5000 21.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
128274 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 2 0.5998 59.9760 10.0000 3 0.2033 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.9105 145.6969 45.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.9088 145.4303 45.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.9088 145.4303 45.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.3132 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.3074 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.9021 81.2250 46.0000 0 0.0000 2.0000 0 14 DELTA 0 1.3461 121.2000 20.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
130274 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 2 0.5998 59.9760 10.0000 3 0.2324 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.9396 150.3624 40.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.9380 150.0958 41.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.9371 149.9625 41.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.3374 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.3315 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.9313 83.8500 45.0000 0 0.0000 2.0000 0 14 DELTA 0 1.3753 123.8250 18.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
132277 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.0083 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.6081 60.8090 99.0000 0 0.2524 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.9679 154.8946 36.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.9654 154.4947 36.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.9654 154.4947 36.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.3615 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.3565 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.9588 86.3250 43.0000 0 0.0000 2.0000 0 14 DELTA 0 1.4036 126.3750 16.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
134277 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.0375 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.6364 63.6412 95.0000 0 0.2524 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 0.9963 159.4268 31.0000 0 1.0246 0.0000 1 7 CHARLIE 0 0.9938 159.0269 32.0000 0 1.0246 0.0000 1 8 CHARLIE 0 0.9946 159.1602 31.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.3857 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.3832 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 0.9879 88.9500 41.0000 0 0.0000 2.0000 0 14 DELTA 0 1.4319 128.9250 15.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
136277 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.0666 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.6656 66.5567 91.0000 0 0.2524 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 1.0254 164.0923 27.0000 0 1.0246 0.0000 1 7 CHARLIE 0 1.0229 163.6924 27.0000 0 1.0246 0.0000 1 8 CHARLIE 0 1.0238 163.8257 27.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.4057 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.4123 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 1.0154 91.4250 40.0000 0 0.0000 2.0000 0 14 DELTA 0 1.4611 131.5500 13.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
138292 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.0958 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.6947 69.4722 86.0000 0 0.2524 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 1.0546 168.7578 22.0000 0 1.0246 0.0000 1 7 CHARLIE 0 1.0521 168.3579 22.0000 0 1.0246 0.0000 1 8 CHARLIE 0 1.0529 168.4912 22.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.4282 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.4373 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 1.0429 93.9000 38.0000 0 0.0000 2.0000 0 14 DELTA 0 1.4902 134.1750 11.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
140292 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.1250 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.7239 72.3877 82.0000 0 0.2524 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 1.0837 173.4233 17.0000 0 1.0246 0.0000 1 7 CHARLIE 0 1.0812 173.0234 18.0000 0 1.0246 0.0000 1 8 CHARLIE 0 1.0821 173.1567 17.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.4523 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.4606 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 3 1.4203 127.8750 15.0000 0 0.0000 2.0000 0 13 DELTA 0 1.0712 96.4500 36.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
142307 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.1549 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.7539 75.3865 77.0000 0 0.2524 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 0 1.1137 178.2221 12.0000 0 1.0246 0.0000 1 7 CHARLIE 0 1.1104 177.6889 13.0000 0 1.0246 0.0000 1 8 CHARLIE 0 1.1129 178.0888 13.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.4790 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.4831 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 0 1.4386 129.5250 14.0000 0 0.0000 2.0000 0 13 DELTA 0 1.0996 99.0000 34.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
144307 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.1833 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.7822 78.2187 73.0000 0 0.2524 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.5006 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.5090 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 0 1.4669 132.0750 12.0000 0 0.0000 2.0000 0 13 DELTA 0 1.1270 101.4750 33.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
146324 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.2124 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.8113 81.1342 69.0000 0 0.2524 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.5273 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.5306 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 0 1.4944 134.5500 11.0000 0 0.0000 2.0000 0 13 DELTA 0 1.1554 104.0250 31.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
148346 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.2416 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.8405 84.0497 64.0000 0 0.2524 0.0000 1 5 BETA 3 0.5998 59.9760 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.5531 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.5564 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.1829 106.5000 29.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
